student_country,days_on_platform,minutes_watched,courses_started,practice_exams_started,practice_exams_passed,minutes_spent_on_exams,purchased
14020,71.0,62,0.6,1,0,0,0.0,0
14022,134.0,62,0.2,1,0,0,0.0,0
14023,157.0,5,231.3,1,0,0,0.0,1
14024,47.0,62,1.1,1,0,0,0.0,0
14025,27.0,62,4.0,1,0,0,0.0,0
14026,157.0,62,25.3,1,0,0,0.0,0
14027,71.0,62,13.1,1,0,0,0.0,0
14028,15.0,61,2.1,1,0,0,0.0,0
14029,157.0,61,11.9,1,0,0,0.0,0
14030,71.0,61,0.2,1,0,0,0.0,0
14031,71.0,61,46.9,1,0,0,0.0,0
14032,108.0,61,6.7,1,0,0,0.0,0
14033,134.0,61,6.4,1,0,0,0.0,0
14034,71.0,61,10.8,1,0,0,0.0,0
14035,71.0,61,7.5,1,0,0,0.0,0
14036,114.0,1,62.9,1,0,0,0.0,1
14037,157.0,61,2.8,1,0,0,0.0,0
14038,71.0,61,46.6,1,0,0,0.0,0
14039,71.0,61,20.9,1,0,0,0.0,0
14040,137.0,61,14.8,1,0,0,0.0,0
14041,47.0,61,1.4,1,0,0,0.0,0
14042,94.0,61,13.2,1,0,0,0.0,0
14043,0.0,61,35.7,1,0,0,0.0,0
14044,47.0,61,1.3,1,0,0,0.0,0
14045,47.0,61,0.5,1,0,0,0.0,0
14046,47.0,61,0.2,1,0,0,0.0,0
14047,112.0,61,11.3,1,0,0,0.0,0
14048,52.0,0,1.4,1,0,0,0.0,1
14049,71.0,61,12.0,1,0,0,0.0,0
14050,71.0,61,0.4,1,0,0,0.0,0
14051,45.0,61,1.1,1,0,0,0.0,0
14052,12.0,61,75.9,2,0,0,0.0,0
14053,116.0,61,6.2,1,0,0,0.0,0
14054,157.0,61,6.8,1,0,0,0.0,0
14055,108.0,61,4.6,1,0,0,0.0,0
14056,71.0,61,0.1,1,0,0,0.0,0
14057,71.0,61,3.8,1,0,0,0.0,0
14058,71.0,61,0.1,1,0,0,0.0,0
14059,71.0,61,2.3,1,0,0,0.0,0
14060,157.0,61,4.2,2,0,0,0.0,0
14061,157.0,61,17.8,1,0,0,0.0,0
14062,87.0,61,5.3,1,0,0,0.0,0
14063,94.0,61,2.5,1,0,0,0.0,0
14064,47.0,61,2.6,1,0,0,0.0,0
14065,157.0,61,63.5,1,0,0,0.0,0
14066,134.0,61,0.1,1,0,0,0.0,0
14067,27.0,61,51.2,2,0,0,0.0,0
14068,47.0,61,6.6,1,0,0,0.0,0
14069,157.0,61,12.5,1,0,0,0.0,0
14070,39.0,61,46.9,1,0,0,0.0,0
14071,47.0,61,15.2,1,0,0,0.0,0
14072,54.0,61,22.1,1,0,0,0.0,0
14073,47.0,61,0.1,1,0,0,0.0,0
14074,157.0,61,49.1,2,0,0,0.0,0
14075,118.0,61,0.1,1,0,0,0.0,0
14076,47.0,60,1.1,1,0,0,0.0,0
14077,157.0,60,69.5,1,0,0,0.0,0
14078,46.0,60,0.7,1,0,0,0.0,0
14079,71.0,60,5.2,1,0,0,0.0,0
14080,71.0,60,34.9,1,0,0,0.0,0
14081,112.0,60,26.7,1,0,0,0.0,0
14082,71.0,60,31.0,1,0,0,0.0,0
14083,157.0,60,30.0,1,0,0,0.0,0
14084,47.0,7,10.4,1,0,0,0.0,1
14085,71.0,60,23.6,1,0,0,0.0,0
14086,47.0,60,10.9,1,0,0,0.0,0
14087,47.0,60,15.3,1,0,0,0.0,0
14088,54.0,60,4.0,1,0,0,0.0,0
14089,134.0,60,0.5,1,0,0,0.0,0
14090,47.0,60,3.0,1,0,0,0.0,0
14091,39.0,60,0.2,1,0,0,0.0,0
14092,47.0,60,44.4,1,0,0,0.0,0
14093,47.0,60,0.8,1,0,0,0.0,0
14094,47.0,60,1.2,2,0,0,0.0,0
14095,46.0,10,41.3,1,0,0,0.0,1
14096,71.0,60,0.1,1,0,0,0.0,0
14097,112.0,60,5.3,1,0,0,0.0,0
14098,116.0,60,29.8,1,0,0,0.0,0
14099,71.0,60,20.1,1,0,0,0.0,0
14100,153.0,60,0.4,1,0,0,0.0,0
14101,112.0,60,50.1,1,0,0,0.0,0
14102,71.0,60,3.0,1,0,0,0.0,0
14103,10.0,60,4.1,1,0,0,0.0,0
14104,79.0,60,14.8,1,0,0,0.0,0
14105,47.0,60,1.4,1,0,0,0.0,0
14106,27.0,60,0.3,1,0,0,0.0,0
14107,157.0,60,7.1,1,0,0,0.0,0
14108,71.0,60,0.1,1,0,0,0.0,0
14109,157.0,60,0.6,1,0,0,0.0,0
14110,47.0,60,2.3,1,0,0,0.0,0
14111,71.0,60,0.1,1,0,0,0.0,0
14112,54.0,60,0.2,1,0,0,0.0,0
14113,126.0,60,1.1,1,0,0,0.0,0
14114,112.0,60,5.5,1,0,0,0.0,0
14115,157.0,60,54.5,1,0,0,0.0,0
14116,157.0,60,0.8,1,0,0,0.0,0
14117,12.0,60,0.5,1,0,0,0.0,0
14119,123.0,60,0.7,1,0,0,0.0,0
14120,157.0,60,7.3,1,0,0,0.0,0
14121,137.0,59,83.3,1,0,0,0.0,0
14122,47.0,59,0.1,1,0,0,0.0,0
14123,32.0,59,1.0,1,0,0,0.0,0
14124,47.0,59,1.6,1,0,0,0.0,0
14125,157.0,59,2.7,1,0,0,0.0,0
14126,87.0,59,29.9,1,0,0,0.0,0
14127,123.0,59,6.3,1,0,0,0.0,0
14128,122.0,59,0.3,1,0,0,0.0,0
14129,68.0,59,15.7,1,0,0,0.0,0
14130,71.0,2,11.7,1,0,0,0.0,1
14131,117.0,59,10.8,1,0,0,0.0,0
14132,86.0,59,1.1,1,0,0,0.0,0
14133,71.0,59,0.1,1,0,0,0.0,0
14134,71.0,59,2.8,1,0,0,0.0,0
14135,112.0,59,0.9,1,0,0,0.0,0
14136,57.0,59,22.7,1,0,0,0.0,0
14137,159.0,59,0.6,1,0,0,0.0,0
14138,12.0,59,1.7,1,0,0,0.0,0
14139,94.0,59,1.4,1,0,0,0.0,0
14140,79.0,59,4.9,1,0,0,0.0,0
14141,159.0,59,12.1,2,0,0,0.0,0
14142,39.0,59,10.5,2,0,0,0.0,0
14143,54.0,59,4.6,1,0,0,0.0,0
14144,52.0,59,0.3,1,0,0,0.0,0
14145,166.0,59,10.2,1,0,0,0.0,0
14146,21.0,59,1.1,1,0,0,0.0,0
14147,54.0,59,2.0,2,0,0,0.0,0
14148,48.0,59,22.4,1,0,0,0.0,0
14149,157.0,59,0.5,1,0,0,0.0,0
14150,114.0,59,0.1,1,0,0,0.0,0
14151,122.0,59,14.2,1,0,0,0.0,0
14152,153.0,59,0.1,1,0,0,0.0,0
14153,47.0,59,6.2,1,0,0,0.0,0
14154,27.0,59,33.6,1,0,0,0.0,0
14156,71.0,59,0.5,1,0,0,0.0,0
14157,157.0,59,12.4,1,0,0,0.0,0
14158,44.0,59,1.5,1,0,0,0.0,0
14159,71.0,59,0.3,1,0,0,0.0,0
14160,71.0,0,11.1,1,0,0,0.0,1
14161,157.0,59,46.5,1,0,0,0.0,0
14162,48.0,59,0.2,1,0,0,0.0,0
14163,47.0,59,3.5,1,0,0,0.0,0
14164,142.0,59,1.0,1,0,0,0.0,0
14165,54.0,59,10.9,1,0,0,0.0,0
14166,88.0,59,7.6,1,0,0,0.0,0
14167,39.0,59,19.7,1,0,0,0.0,0
14168,27.0,58,9.8,1,0,0,0.0,0
14169,71.0,58,4.0,1,0,0,0.0,0
14170,71.0,58,18.1,1,0,0,0.0,0
14171,108.0,58,0.3,1,0,0,0.0,0
14172,157.0,58,57.6,1,0,0,0.0,0
14173,52.0,58,6.7,1,0,0,0.0,0
14174,71.0,58,0.6,1,0,0,0.0,0
14175,71.0,58,0.5,1,0,0,0.0,0
14176,30.0,58,0.2,1,0,0,0.0,0
14177,71.0,58,21.9,1,0,0,0.0,0
14178,54.0,58,19.2,1,0,0,0.0,0
14179,71.0,58,67.2,1,0,0,0.0,0
14180,123.0,58,0.4,1,0,0,0.0,0
14181,71.0,58,0.2,1,0,0,0.0,0
14182,39.0,58,41.7,1,0,0,0.0,0
14183,135.0,58,3.8,1,0,0,0.0,0
14184,150.0,0,2.4,1,0,0,0.0,1
14185,54.0,58,30.4,1,0,0,0.0,0
14186,0.0,58,2.0,1,0,0,0.0,0
14187,79.0,58,3.7,1,0,0,0.0,0
14188,71.0,58,0.5,1,0,0,0.0,0
14189,122.0,0,0.1,1,0,0,0.0,1
14190,71.0,58,2.3,1,0,0,0.0,0
14191,162.0,58,7.7,1,0,0,0.0,0
14192,127.0,58,86.6,2,0,0,0.0,0
14193,71.0,58,0.4,1,0,0,0.0,0
14194,124.0,58,17.8,1,0,0,0.0,0
14195,9.0,58,3.7,1,0,0,0.0,0
14196,71.0,58,32.4,1,0,0,0.0,0
14197,109.0,58,10.3,1,0,0,0.0,0
14198,157.0,58,11.2,1,0,0,0.0,0
14199,35.0,58,0.3,1,0,0,0.0,0
14200,71.0,58,0.4,1,0,0,0.0,0
14201,48.0,58,1.2,1,0,0,0.0,0
14202,12.0,58,47.6,1,0,0,0.0,0
14203,71.0,58,10.8,1,0,0,0.0,0
14204,48.0,58,6.2,1,0,0,0.0,0
14205,71.0,58,1.1,1,0,0,0.0,0
14206,71.0,58,13.6,2,0,0,0.0,0
14207,120.0,58,0.5,1,0,0,0.0,0
14208,39.0,58,0.3,1,0,0,0.0,0
14209,157.0,58,10.3,1,0,0,0.0,0
14210,108.0,58,7.3,1,0,0,0.0,0
14211,47.0,58,2.4,1,0,0,0.0,0
14212,157.0,58,36.3,1,0,0,0.0,0
14213,52.0,58,3.0,1,0,0,0.0,0
14214,67.0,58,0.1,1,0,0,0.0,0
14215,47.0,58,7.2,1,0,0,0.0,0
14216,134.0,58,3.2,1,0,0,0.0,0
14217,136.0,58,10.6,1,0,0,0.0,0
14218,69.0,58,19.3,1,0,0,0.0,0
14219,157.0,58,45.1,1,0,0,0.0,0
14220,157.0,57,1.2,1,0,0,0.0,0
14221,47.0,57,0.4,1,0,0,0.0,0
14222,157.0,57,20.6,1,0,0,0.0,0
14223,117.0,57,14.3,1,0,0,0.0,0
14224,136.0,57,1.0,1,0,0,0.0,0
14225,68.0,57,1.0,1,0,0,0.0,0
14226,157.0,57,28.5,1,0,0,0.0,0
14227,120.0,57,5.1,1,0,0,0.0,0
14228,123.0,57,0.1,1,0,0,0.0,0
14229,54.0,35,1.5,1,0,0,0.0,1
14230,137.0,57,33.4,1,0,0,0.0,0
14231,134.0,57,3.2,1,0,0,0.0,0
14232,54.0,57,6.2,1,0,0,0.0,0
14233,39.0,57,6.1,1,0,0,0.0,0
14234,123.0,57,45.9,1,0,0,0.0,0
14235,151.0,57,0.8,1,0,0,0.0,0
14236,94.0,57,0.6,1,0,0,0.0,0
14237,71.0,57,14.0,1,0,0,0.0,0
14238,157.0,57,1.6,1,0,0,0.0,0
14239,54.0,57,6.2,1,0,0,0.0,0
14240,112.0,57,54.9,1,0,0,0.0,0
14241,71.0,57,6.8,1,0,0,0.0,0
14242,112.0,57,37.7,1,0,0,0.0,0
14243,71.0,57,18.8,1,0,0,0.0,0
14244,71.0,57,75.9,1,0,0,0.0,0
14245,127.0,57,31.6,1,0,0,0.0,0
14246,74.0,57,37.3,1,0,0,0.0,0
14247,71.0,57,54.0,1,0,0,0.0,0
14248,71.0,57,29.5,1,0,0,0.0,0
14249,71.0,57,0.1,1,0,0,0.0,0
14250,13.0,57,5.9,1,0,0,0.0,0
14251,157.0,57,2.2,1,0,0,0.0,0
14252,5.0,57,5.9,1,0,0,0.0,0
14253,71.0,57,1.1,1,0,0,0.0,0
14254,47.0,57,18.9,2,0,0,0.0,0
14255,157.0,57,9.2,1,0,0,0.0,0
14256,71.0,57,1.1,1,0,0,0.0,0
14257,71.0,57,0.1,1,0,0,0.0,0
14258,150.0,57,1.0,1,0,0,0.0,0
14259,157.0,57,41.1,1,0,0,0.0,0
14260,94.0,57,13.3,1,0,0,0.0,0
14261,71.0,57,0.3,1,0,0,0.0,0
14262,123.0,57,6.7,2,0,0,0.0,0
14263,157.0,57,38.4,2,0,0,0.0,0
14264,43.0,57,4.1,1,0,0,0.0,0
14265,157.0,57,4.3,2,0,0,0.0,0
14266,52.0,57,26.7,1,0,0,0.0,0
14267,54.0,57,3.4,1,0,0,0.0,0
14268,71.0,57,1.6,1,0,0,0.0,0
14269,151.0,57,0.4,1,0,0,0.0,0
14270,76.0,57,6.1,1,0,0,0.0,0
14271,129.0,57,5.0,1,0,0,0.0,0
14273,71.0,57,36.0,1,0,0,0.0,0
14274,127.0,57,5.7,1,0,0,0.0,0
14275,27.0,57,1.4,1,0,0,0.0,0
14276,157.0,57,19.0,1,0,0,0.0,0
14277,137.0,56,0.2,1,0,0,0.0,0
14278,83.0,56,27.7,1,0,0,0.0,0
14279,54.0,56,1.4,1,0,0,0.0,0
14280,71.0,56,7.8,2,0,0,0.0,0
14281,21.0,56,0.8,1,0,0,0.0,0
14282,27.0,56,6.7,1,0,0,0.0,0
14283,112.0,56,19.5,1,0,0,0.0,0
14284,71.0,7,136.7,2,0,0,0.0,1
14285,124.0,0,43.1,1,0,0,0.0,1
14286,157.0,56,18.5,1,0,0,0.0,0
14287,71.0,56,6.7,1,0,0,0.0,0
14288,12.0,56,7.6,1,0,0,0.0,0
14289,71.0,56,12.7,1,0,0,0.0,0
14290,48.0,56,19.4,1,0,0,0.0,0
14291,130.0,56,0.1,1,0,0,0.0,0
14292,9.0,56,0.7,1,0,0,0.0,0
14293,127.0,56,47.5,1,0,0,0.0,0
14294,157.0,56,0.4,1,0,0,0.0,0
14295,9.0,56,1.5,1,0,0,0.0,0
14296,47.0,56,1.4,1,0,0,0.0,0
14297,47.0,56,0.4,1,0,0,0.0,0
14298,0.0,56,0.8,1,0,0,0.0,0
14299,5.0,56,63.2,1,0,0,0.0,0
14301,123.0,56,33.9,1,0,0,0.0,0
14302,157.0,56,1.6,1,0,0,0.0,0
14303,71.0,56,0.3,1,0,0,0.0,0
14304,34.0,56,0.3,1,0,0,0.0,0
14305,57.0,56,1.1,1,0,0,0.0,0
14306,54.0,56,3.8,1,0,0,0.0,0
14307,63.0,56,4.1,1,0,0,0.0,0
14308,71.0,56,59.7,1,0,0,0.0,0
14309,27.0,56,1.6,1,0,0,0.0,0
14310,71.0,56,38.4,1,0,0,0.0,0
14311,134.0,56,22.8,1,0,0,0.0,0
14312,54.0,56,32.2,1,0,0,0.0,0
14313,44.0,56,0.1,1,0,0,0.0,0
14314,71.0,56,12.3,2,0,0,0.0,0
14315,47.0,56,10.7,1,0,0,0.0,0
14316,114.0,56,2.2,1,0,0,0.0,0
14317,39.0,56,26.7,1,0,0,0.0,0
14318,69.0,56,26.6,1,0,0,0.0,0
14319,157.0,56,38.4,1,0,0,0.0,0
14320,39.0,56,1.7,1,0,0,0.0,0
14321,74.0,56,0.9,1,0,0,0.0,0
14322,157.0,56,15.5,1,0,0,0.0,0
14323,150.0,56,13.1,1,0,0,0.0,0
14324,69.0,56,68.5,1,0,0,0.0,0
14325,127.0,56,5.9,1,0,0,0.0,0
14326,94.0,56,8.5,1,0,0,0.0,0
14327,71.0,56,2.1,1,0,0,0.0,0
14328,39.0,55,11.7,1,0,0,0.0,0
14329,157.0,55,1.7,1,0,0,0.0,0
14330,157.0,55,39.5,2,0,0,0.0,0
14331,71.0,55,1.7,1,0,0,0.0,0
14332,71.0,55,43.4,1,0,0,0.0,0
14333,52.0,55,13.5,1,0,0,0.0,0
14334,27.0,55,0.4,1,0,0,0.0,0
14335,47.0,55,0.3,1,0,0,0.0,0
14336,71.0,55,0.1,1,0,0,0.0,0
14337,32.0,55,6.7,1,0,0,0.0,0
14338,137.0,55,0.4,1,0,0,0.0,0
14339,112.0,55,41.1,1,0,0,0.0,0
14341,39.0,0,53.2,1,0,0,0.0,1
14342,71.0,55,2.2,1,0,0,0.0,0
14343,157.0,55,1.1,1,0,0,0.0,0
14344,112.0,55,14.5,1,0,0,0.0,0
14345,39.0,55,5.8,1,0,0,0.0,0
14346,71.0,55,0.9,1,0,0,0.0,0
14347,71.0,55,1.5,1,0,0,0.0,0
14348,127.0,55,3.2,2,0,0,0.0,0
14349,15.0,55,27.0,1,0,0,0.0,0
14350,48.0,55,15.2,1,0,0,0.0,0
14351,157.0,55,5.0,1,0,0,0.0,0
14352,112.0,55,8.0,1,0,0,0.0,0
14353,47.0,55,5.0,1,0,0,0.0,0
14354,79.0,55,0.9,1,0,0,0.0,0
14355,47.0,55,27.1,1,0,0,0.0,0
14356,32.0,55,0.2,1,0,0,0.0,0
14357,134.0,55,21.5,1,0,0,0.0,0
14358,71.0,55,1.8,1,0,0,0.0,0
14359,157.0,55,29.6,1,0,0,0.0,0
14360,156.0,55,13.8,1,0,0,0.0,0
14361,27.0,55,5.3,1,0,0,0.0,0
14362,27.0,55,3.6,1,0,0,0.0,0
14363,71.0,55,2.2,1,0,0,0.0,0
14364,151.0,55,0.6,1,0,0,0.0,0
14365,151.0,55,0.4,1,0,0,0.0,0
14366,157.0,55,12.2,1,0,0,0.0,0
14367,71.0,55,0.1,1,0,0,0.0,0
14368,32.0,55,1.1,1,0,0,0.0,0
14369,127.0,55,7.8,1,0,0,0.0,0
14370,71.0,55,8.8,1,0,0,0.0,0
14371,115.0,55,2.1,1,0,0,0.0,0
14372,112.0,55,0.6,1,0,0,0.0,0
14373,13.0,55,0.4,1,0,0,0.0,0
14374,132.0,55,0.2,1,0,0,0.0,0
14375,127.0,55,48.0,1,0,0,0.0,0
14376,134.0,55,1.9,1,0,0,0.0,0
14377,54.0,55,20.3,1,0,0,0.0,0
14378,127.0,55,6.6,1,0,0,0.0,0
14379,109.0,54,36.6,1,0,0,0.0,0
14380,157.0,54,0.8,1,0,0,0.0,0
14381,71.0,54,6.9,1,0,0,0.0,0
14382,71.0,54,0.4,1,0,0,0.0,0
14383,47.0,54,2.1,1,0,0,0.0,0
14384,33.0,0,32.1,1,0,0,0.0,1
14385,71.0,54,2.6,1,0,0,0.0,0
14386,71.0,54,0.1,1,0,0,0.0,0
14387,47.0,54,0.2,1,0,0,0.0,0
14388,114.0,54,3.4,1,0,0,0.0,0
14389,52.0,54,0.2,1,0,0,0.0,0
14390,112.0,54,0.6,1,0,0,0.0,0
14391,150.0,54,31.9,2,0,0,0.0,0
14392,71.0,54,1.0,1,0,0,0.0,0
14393,54.0,54,0.5,1,0,0,0.0,0
14394,137.0,54,0.3,1,0,0,0.0,0
14395,151.0,54,4.5,1,0,0,0.0,0
14396,39.0,54,0.1,1,0,0,0.0,0
14397,68.0,54,0.3,1,0,0,0.0,0
14398,79.0,54,7.7,1,0,0,0.0,0
14399,71.0,54,29.6,1,0,0,0.0,0
14400,71.0,54,30.2,1,0,0,0.0,0
14401,94.0,54,0.1,1,0,0,0.0,0
14402,71.0,54,7.4,1,0,0,0.0,0
14403,35.0,54,0.5,1,0,0,0.0,0
14404,123.0,54,44.4,1,0,0,0.0,0
14405,47.0,54,1.4,1,0,0,0.0,0
14406,39.0,54,5.1,1,0,0,0.0,0
14407,71.0,54,0.3,1,0,0,0.0,0
14408,123.0,54,2.7,1,0,0,0.0,0
14409,47.0,54,0.4,1,0,0,0.0,0
14410,71.0,54,0.3,1,0,0,0.0,0
14411,39.0,54,7.2,2,0,0,0.0,0
14412,136.0,54,9.8,1,0,0,0.0,0
14413,54.0,54,0.1,1,0,0,0.0,0
14414,54.0,54,14.3,1,0,0,0.0,0
14415,47.0,54,0.6,1,0,0,0.0,0
14416,124.0,53,15.2,1,0,0,0.0,0
14417,94.0,53,6.8,1,0,0,0.0,0
14418,47.0,53,1.3,1,0,0,0.0,0
14419,71.0,53,15.4,1,0,0,0.0,0
14420,71.0,53,1.5,2,0,0,0.0,0
14421,157.0,53,1.3,1,0,0,0.0,0
14422,71.0,53,3.7,1,0,0,0.0,0
14423,39.0,53,0.1,1,0,0,0.0,0
14424,123.0,53,3.4,1,0,0,0.0,0
14425,114.0,2,56.0,2,0,0,0.0,1
14426,71.0,53,76.5,1,0,0,0.0,0
14427,47.0,53,1.7,1,0,0,0.0,0
14428,47.0,53,6.1,1,0,0,0.0,0
14429,48.0,53,10.0,1,0,0,0.0,0
14430,94.0,53,0.6,1,0,0,0.0,0
14431,48.0,53,19.3,1,0,0,0.0,0
14432,71.0,53,3.3,1,0,0,0.0,0
14433,54.0,53,0.1,1,0,0,0.0,0
14434,157.0,53,36.6,1,0,0,0.0,0
14435,39.0,53,0.2,1,0,0,0.0,0
14436,54.0,53,0.8,1,0,0,0.0,0
14437,0.0,53,6.9,1,0,0,0.0,0
14438,71.0,53,2.2,2,0,0,0.0,0
14439,71.0,53,0.6,1,0,0,0.0,0
14440,71.0,53,0.4,1,0,0,0.0,0
14441,150.0,53,0.3,1,0,0,0.0,0
14442,129.0,53,4.5,1,0,0,0.0,0
14443,47.0,53,28.7,1,0,0,0.0,0
14444,123.0,53,28.4,1,0,0,0.0,0
14445,47.0,53,13.4,1,0,0,0.0,0
14446,71.0,53,1.3,1,0,0,0.0,0
14447,47.0,53,0.8,1,0,0,0.0,0
14448,153.0,53,0.2,1,0,0,0.0,0
14449,39.0,53,6.2,1,0,0,0.0,0
14450,157.0,53,1.2,1,0,0,0.0,0
14451,39.0,53,0.1,1,0,0,0.0,0
14452,71.0,53,3.2,1,0,0,0.0,0
14453,54.0,53,6.4,1,0,0,0.0,0
14454,54.0,53,17.8,1,0,0,0.0,0
14455,94.0,53,16.1,1,0,0,0.0,0
14456,47.0,53,11.3,1,0,0,0.0,0
14457,47.0,53,9.9,1,0,0,0.0,0
14458,74.0,53,1.4,1,0,0,0.0,0
14459,47.0,53,0.1,1,0,0,0.0,0
14460,30.0,53,1.8,1,0,0,0.0,0
14461,112.0,53,33.8,1,0,0,0.0,0
14462,54.0,4,21.4,2,0,0,0.0,1
14463,68.0,52,0.2,1,0,0,0.0,0
14464,71.0,52,5.3,1,0,0,0.0,0
14465,157.0,52,4.6,1,0,0,0.0,0
14466,117.0,52,70.7,2,0,0,0.0,0
14467,136.0,52,1.6,1,0,0,0.0,0
14468,157.0,52,1.5,1,0,0,0.0,0
14469,47.0,52,2.9,2,0,0,0.0,0
14470,157.0,52,11.4,2,0,0,0.0,0
14471,156.0,52,53.5,1,0,0,0.0,0
14472,71.0,52,0.1,1,0,0,0.0,0
14473,9.0,52,5.9,1,0,0,0.0,0
14474,36.0,52,3.9,1,0,0,0.0,0
14475,39.0,52,3.7,1,0,0,0.0,0
14476,79.0,52,14.8,1,0,0,0.0,0
14477,15.0,52,2.9,1,0,0,0.0,0
14478,116.0,52,10.2,1,0,0,0.0,0
14479,68.0,52,6.5,1,0,0,0.0,0
14480,112.0,52,0.2,1,0,0,0.0,0
14481,63.0,0,24.6,1,0,0,0.0,1
14482,157.0,52,1.4,1,0,0,0.0,0
14483,127.0,52,40.7,1,0,0,0.0,0
14484,71.0,52,5.3,1,0,0,0.0,0
14485,122.0,52,19.6,1,0,0,0.0,0
14486,54.0,52,26.8,1,0,0,0.0,0
14487,94.0,52,1.4,1,0,0,0.0,0
14488,155.0,52,0.1,1,0,0,0.0,0
14489,79.0,52,6.8,1,0,0,0.0,0
14490,127.0,52,1.9,1,0,0,0.0,0
14491,54.0,52,17.8,1,0,0,0.0,0
14492,71.0,52,0.2,1,0,0,0.0,0
14493,71.0,52,0.5,1,0,0,0.0,0
14494,54.0,52,21.2,1,0,0,0.0,0
14495,71.0,52,0.9,1,0,0,0.0,0
14496,162.0,52,0.6,1,0,0,0.0,0
14497,47.0,52,1.4,1,0,0,0.0,0
14498,94.0,52,2.0,1,0,0,0.0,0
14499,71.0,52,0.7,1,0,0,0.0,0
14500,71.0,52,9.9,1,0,0,0.0,0
14501,79.0,52,2.6,1,0,0,0.0,0
14502,71.0,52,9.1,1,0,0,0.0,0
14503,52.0,52,18.1,1,0,0,0.0,0
14504,71.0,52,8.3,2,0,0,0.0,0
14505,127.0,52,10.3,1,0,0,0.0,0
14506,71.0,52,13.6,1,0,0,0.0,0
14507,71.0,52,55.9,1,0,0,0.0,0
14508,157.0,52,29.1,1,0,0,0.0,0
14509,123.0,52,0.1,1,0,0,0.0,0
14510,151.0,52,0.2,1,0,0,0.0,0
14511,52.0,52,24.3,2,0,0,0.0,0
14512,112.0,52,4.9,1,0,0,0.0,0
14513,123.0,1,10.6,1,0,0,0.0,1
14514,21.0,52,13.4,1,0,0,0.0,0
14515,27.0,52,25.5,1,0,0,0.0,0
14516,157.0,51,0.1,1,0,0,0.0,0
14517,71.0,51,0.3,1,0,0,0.0,0
14518,47.0,51,0.4,1,0,0,0.0,0
14519,157.0,51,21.4,1,0,0,0.0,0
14520,157.0,51,2.4,1,0,0,0.0,0
14521,157.0,51,20.3,1,0,0,0.0,0
14522,148.0,51,6.6,1,0,0,0.0,0
14523,71.0,51,10.9,1,0,0,0.0,0
14524,157.0,51,5.1,1,0,0,0.0,0
14525,0.0,51,0.9,1,0,0,0.0,0
14526,123.0,51,1.0,1,0,0,0.0,0
14527,123.0,51,7.4,2,0,0,0.0,0
14528,108.0,51,3.2,1,0,0,0.0,0
14529,134.0,51,36.2,1,0,0,0.0,0
14530,60.0,51,77.7,1,0,0,0.0,0
14531,71.0,51,3.0,1,0,0,0.0,0
14532,47.0,51,0.2,1,0,0,0.0,0
14533,15.0,51,9.3,1,0,0,0.0,0
14534,79.0,51,0.6,1,0,0,0.0,0
14535,47.0,51,0.4,1,0,0,0.0,0
14536,54.0,51,5.1,1,0,0,0.0,0
14537,0.0,51,0.1,1,0,0,0.0,0
14538,123.0,51,16.1,1,0,0,0.0,0
14539,54.0,51,0.1,1,0,0,0.0,0
14540,47.0,51,11.9,1,0,0,0.0,0
14541,134.0,51,49.5,1,0,0,0.0,0
14542,157.0,51,4.5,1,0,0,0.0,0
14543,74.0,51,45.8,1,0,0,0.0,0
14544,122.0,51,1.1,1,0,0,0.0,0
14545,57.0,51,0.2,1,0,0,0.0,0
14546,71.0,51,0.1,1,0,0,0.0,0
14547,148.0,51,30.0,1,0,0,0.0,0
14548,115.0,51,22.8,1,0,0,0.0,0
14549,112.0,51,3.7,1,0,0,0.0,0
14550,104.0,51,17.8,1,0,0,0.0,0
14551,32.0,51,2.2,1,0,0,0.0,0
14552,39.0,51,0.3,1,0,0,0.0,0
14553,71.0,51,0.9,1,0,0,0.0,0
14554,52.0,51,64.7,2,0,0,0.0,0
14555,47.0,51,0.5,1,0,0,0.0,0
14556,71.0,51,8.3,1,0,0,0.0,0
14557,71.0,51,28.7,1,0,0,0.0,0
14558,71.0,51,3.0,1,0,0,0.0,0
14559,127.0,51,13.4,1,0,0,0.0,0
14560,27.0,51,34.1,1,0,0,0.0,0
14561,39.0,51,2.8,1,0,0,0.0,0
14562,71.0,51,12.7,1,0,0,0.0,0
14563,157.0,51,7.7,1,0,0,0.0,0
14564,71.0,51,4.3,1,0,0,0.0,0
14565,13.0,51,0.6,1,0,0,0.0,0
14566,71.0,2,101.2,2,0,0,0.0,1
14567,48.0,51,30.7,1,0,0,0.0,0
14568,112.0,51,7.2,1,0,0,0.0,0
14569,39.0,23,22.9,2,0,0,0.0,1
14570,21.0,51,0.4,1,0,0,0.0,0
14571,112.0,51,0.5,1,0,0,0.0,0
14572,112.0,51,0.2,1,0,0,0.0,0
14573,127.0,0,29.2,1,0,0,0.0,1
14574,71.0,51,26.5,1,0,0,0.0,0
14575,157.0,51,10.5,1,0,0,0.0,0
14576,0.0,51,6.5,1,0,0,0.0,0
14577,157.0,4,28.3,2,0,0,0.0,1
14578,5.0,50,0.2,1,0,0,0.0,0
14579,71.0,50,22.9,1,0,0,0.0,0
14580,108.0,50,4.9,1,0,0,0.0,0
14581,27.0,50,1.2,1,0,0,0.0,0
14582,157.0,50,7.8,2,0,0,0.0,0
